Date,cc_gross,co_gross,oc_gross,oc_net2bp
2023-06-21,3.058266462876108,1.9457820918486075,1.5719196618394107,1.0428885429910162
2023-06-22,3.0546443411762505,1.9463604935593815,1.5696023439437916,1.040933965310788
2023-06-23,3.0721218783810444,1.9493805810334395,1.5761419245813595,1.0448545319890552
2023-06-26,3.061713562611171,1.9416021642483914,1.5771196822166194,1.0450847643542667
2023-06-27,3.0639031998109645,1.941295511995556,1.5784841463912898,1.0455708981769063
2023-06-28,3.0717713382330594,1.9443954680948397,1.5799147619693437,1.0461002941687014
2023-06-29,3.0852781563420475,1.9500195883075229,1.5823200058075937,1.0472744249588495
2023-06-30,3.0907353099585886,1.9507398915974887,1.5845395279871894,1.0483245282872202
2023-07-03,3.0852567739426613,1.9465077321146143,1.5851957182176912,1.048339331106684
2023-07-04,3.0577591512674918,1.9421454461946084,1.5745677343553361,1.0408913784247826
2023-07-05,3.0621711619576,1.9481791290105204,1.5719273831069775,1.0387295784793533
2023-07-06,3.0730744855664027,1.9491183925168039,1.5767634661685113,1.0415097702234135
2023-07-07,3.0785414399604685,1.9506145841335105,1.5783727500897413,1.0421561570320592
2023-07-10,3.073130414906187,1.953306392199294,1.5734575623249683,1.0384939311455965
2023-07-11,3.070342043681176,1.947962382390148,1.5762846917419038,1.039944460441679
2023-07-12,3.0713214959545514,1.950505032030935,1.5747563048813449,1.0385201385066158
2023-07-13,3.0777304759232065,1.9511212994158627,1.5776484618693574,1.0400120498672163
2023-07-14,3.0732780319222197,1.9531393149273921,1.5737504543641676,1.0370264138056766
2023-07-18,3.0938036703618033,1.960796167706003,1.5779668401735212,1.0393900001854703
2023-07-19,3.094730309554706,1.9627606938109334,1.5768654683750354,1.0382487822779036
2023-07-20,3.097842724624282,1.9644130994000815,1.5771350179775048,1.0380109611562314
2023-07-21,3.112173526298044,1.9644263918403564,1.5844421607977504,1.0424050433931997
2023-07-24,3.1173683434716657,1.9675939494065209,1.584497487153678,1.042024480604466
2023-07-25,3.127156118885452,1.9689864897482727,1.5883270100839397,1.044126107524634
2023-07-26,3.137254381518781,1.969770254876198,1.5928210688901985,1.0466627379687303
2023-07-27,3.14331003553595,1.974728813748629,1.591854386173503,1.0456088535141528
2023-07-28,3.1671762964135386,1.9737521574086068,1.6047313649066328,1.053648847790742
2023-07-31,3.162842191774153,1.9698799969720178,1.605674718969858,1.053846784085416
2023-08-01,3.153152788889625,1.9701718374153632,1.600527089751291,1.0500467201738943
2023-08-02,3.146841311000745,1.9655671438242863,1.601026960193871,1.0499546480242519
2023-08-03,3.151610628821171,1.9723220624625801,1.5979057143288207,1.0474877508506122
2023-08-04,3.1573290778311187,1.975102305200053,1.5985490444277266,1.0474904830100935
2023-08-07,3.1459886324346518,1.96914131536196,1.5976706613645528,1.0464959036639552
2023-08-08,3.1520577978625908,1.9687851687073465,1.6010076868180367,1.0482631021328017
2023-08-09,3.170135393725681,1.9736612408314442,1.6062387553797657,1.0512688498777252
2023-08-10,3.151257887920188,1.9673530412620694,1.6020375556883784,1.0480986948442872
2023-08-14,3.1661694189486953,1.9697873893820965,1.6076318609901121,1.0513394095693507
2023-08-15,3.169010783345721,1.9767504103350604,1.6034098994593369,1.0481578470737833
2023-08-16,3.178239431553412,1.9737230955875786,1.6105941040729925,1.0524349379011644
2023-08-17,3.18566488261362,1.9778905415722237,1.610975767225908,1.0522633598697875
2023-08-18,3.198102920455146,1.977099241721082,1.6179494955533338,1.0563975812694733
2023-08-21,3.209433457545617,1.9800901155757875,1.6212209452329354,1.0581110292867986
2023-08-22,3.22339587141144,1.9834969401172544,1.625452631923946,1.0604496504760745
2023-08-23,3.2252414196851946,1.984480419102348,1.6255957590349934,1.060118847126465
2023-08-24,3.226982755237081,1.990337445186768,1.6216612661500367,1.0571289525508927
2023-08-25,3.2378727432060597,1.9945651080769025,1.6237054021425223,1.0580386328528952
2023-08-28,3.2326037191367134,1.9955834618443271,1.620235150621881,1.0553541327050613
2023-08-29,3.222133917583566,1.9950739223328076,1.6154186619957138,1.051794729664457
2023-08-30,3.2315316695504372,2.000336027157084,1.6158763244671233,1.05167199457217
2023-08-31,3.2316727836094308,1.9990338720163694,1.6169906707693795,1.0519765835063797
2023-09-01,3.2420018325525897,1.9973112963051214,1.623581535574108,1.0558436564735332
2023-09-04,3.2659162489107647,1.9970173355415475,1.6356794974113429,1.0632888365838058
2023-09-05,3.262479011069388,1.9977339052185838,1.6333936449863984,1.061377581187868
2023-09-06,3.271182050824402,1.9952141885677184,1.6397911759619055,1.0651101394800193
2023-09-07,3.287618326201146,1.9984884735838662,1.6453599500787472,1.0683012375721248
2023-09-08,3.2996427598341174,2.0004459351314563,1.6498041613072505,1.0707594597543775
2023-09-11,3.2821616200435213,1.998929252638623,1.6423985990298293,1.0655247819478366
2023-09-12,3.280251617231131,1.9939197439586842,1.6455672372042327,1.067154262110443
2023-09-13,3.293365558260406,1.9939459453252282,1.6520982307798222,1.070962765252706
2023-09-14,3.2835886427638123,1.991212917240178,1.6494745005299807,1.068833562754941
2023-09-15,3.2871763199354334,1.9870827461950777,1.654670450622548,1.0717729233603626
2023-09-19,3.283739460529404,1.988577059806964,1.6516937035751713,1.0694160980009513
2023-09-20,3.2776935806911407,1.9881182113404168,1.6490260520092805,1.0672611169321582
2023-09-21,3.2811011768920415,1.9860253126766088,1.6525332217713335,1.0691040771203064
2023-09-22,3.279115287449965,1.9892014387132468,1.648855600744313,1.0662972036638636
2023-09-25,3.2581007922483627,1.984096462855919,1.6424954256513633,1.0617576278759209
2023-09-26,3.249440622268365,1.9841319782934472,1.6381109973738828,1.0584987006955655
2023-09-27,3.255169551756325,1.9886792230842782,1.637271741644613,1.057532999075562
2023-09-28,3.2668070529419837,1.994412037126419,1.6384349538638294,1.0578613182757164
2023-09-29,3.2673253916821134,1.9938649126752073,1.6391267704464427,1.0578848475698859
2023-10-02,3.264316479860767,1.9920058667757599,1.6390877374444115,1.0574365019116152
2023-10-03,3.238423861708636,1.9833737928852126,1.6328921779364025,1.0530165412899868
2023-10-04,3.2362550658716245,1.9832433967234295,1.6318892306454518,1.0519485558465016
2023-10-05,3.226796043004397,1.9828478440063597,1.6274599256641178,1.0486725575214222
2023-10-06,3.213956329818844,1.9754092218911563,1.6271184582039933,1.0480330600055012
2023-10-10,3.2218948197858057,1.9786467699685875,1.6284365740897333,1.0484628501335342
2023-10-11,3.2215015997926995,1.9768733260757747,1.6296886482796737,1.0488496083180974
2023-10-12,3.243405118038519,1.9776718963386435,1.64008128038132,1.0551186516717583
2023-10-13,3.240591145244484,1.9823101177066142,1.6348143623537477,1.0513082212606875
2023-10-16,3.230777054116477,1.9847264929079833,1.6278473951411854,1.0464074156376955
2023-10-17,3.232284122724016,1.9833474469750534,1.6297224892783537,1.0471941944104808
2023-10-18,3.2263946236102026,1.98504166803042,1.6254006594479635,1.043998282521439
2023-10-19,3.241234020547091,1.9913009023737311,1.627785220672902,1.045112291928368
2023-10-20,3.235323140604005,1.9867128175790876,1.6285782998449243,1.045203439981668
2023-10-23,3.248174411947413,1.9936055695831933,1.6293867677464646,1.0453042243131978
2023-10-24,3.2505398668410104,1.9888098882597056,1.634542185586751,1.0481934696361581
2023-10-25,3.256050732006988,1.9947860733714404,1.6323240929122116,1.0463517815714782
2023-10-26,3.2804973732730907,2.004357313871828,1.6368146129293197,1.0488117523263247
2023-10-27,3.30410012839806,2.0081623579157775,1.645421581903802,1.053907262829161
2023-10-30,3.287706985003448,1.9974921609947396,1.6462751867651022,1.05403244148425
2023-10-31,3.2945030638876895,1.9953077928135337,1.6514243036047915,1.0569075654308981
2023-11-01,3.295853452572092,1.9948448067116402,1.652477361863854,1.0571587571469523
2023-11-02,3.3062598316406286,1.9965039574287036,1.6562877371868143,1.059173549816364
2023-11-06,3.3374838424834654,2.0044759066437323,1.665179748986646,1.0644362013729078
2023-11-07,3.3241964961957913,2.0020180222724,1.660562406141429,1.061058873535077
2023-11-08,3.318056641503646,2.00144149179167,1.6579951927625318,1.0589940632553223
2023-11-09,3.324273855067172,2.0039357131906046,1.6590046730210215,1.0592152404794166
2023-11-10,3.3336517451411023,2.0037135458409914,1.6639362325202152,1.0619401790169127
2023-11-13,3.3238393946309843,2.0055150429785327,1.6575943438944956,1.0574679483548728
2023-11-14,3.308917605384184,2.0016174380838576,1.6534177442977849,1.0543804852602374
2023-11-15,3.326746592499354,2.005953707047747,1.658688039255715,1.05731958737798
2023-11-16,3.3105939415913275,2.006946822651818,1.6497989637268804,1.0512303778505796
2023-11-17,3.3107246781406845,1.9994038211397562,1.6561787480990109,1.0548750010762669
2023-11-20,3.3019733798486532,1.9979589012858767,1.652999070811176,1.0524278094850497
2023-11-21,3.305422253038299,1.9958728533166135,1.6564491216986432,1.054203409165332
2023-11-22,3.3116481116175582,1.9988219827810885,1.6571107192489365,1.0542027841346846
2023-11-24,3.307890678408672,2.0025585884952894,1.6521867655274887,1.0506486353700741
